supplier_id,week,sla_compliance_rate,overdue_days,critical_staff_turnover_rate,unresolved_ticket_count,system_availability_rate,complaint_count,negative_sentiment_count,is_simulated,simulation_version
S‑NOR054,3,0.9807,1,0.0159,1,1.0,0,0,True,LEADING-SIM-V0.1
S‑NOR054,4,0.9939,0,0.0184,0,0.9971,0,0,True,LEADING-SIM-V0.1
S‑NOR054,5,0.9814,0,0.0757,1,0.9953,0,0,True,LEADING-SIM-V0.1
S‑NOR054,6,0.986,0,0.006,2,0.9976,0,0,True,LEADING-SIM-V0.1
S‑NOR054,7,0.9851,0,0.0046,1,0.9955,0,0,True,LEADING-SIM-V0.1
S‑NOR054,8,0.9849,0,0.0236,0,0.9983,0,0,True,LEADING-SIM-V0.1
S‑NOR054,9,0.9726,0,0.0249,0,0.9954,0,0,True,LEADING-SIM-V0.1
S‑NOR054,10,0.9755,0,0.0043,0,0.9965,0,1,True,LEADING-SIM-V0.1
S‑NOR054,11,0.983,0,0.0384,0,0.9974,0,0,True,LEADING-SIM-V0.1
S‑NOR054,12,0.9867,0,0.0353,0,0.9983,0,1,True,LEADING-SIM-V0.1
S‑NOR054,13,0.985,0,0.0449,0,0.999,0,0,True,LEADING-SIM-V0.1
S‑NOR054,14,0.9837,0,0.0073,0,0.9982,0,0,True,LEADING-SIM-V0.1
S‑NOR054,15,1.0,1,0.0095,0,0.9973,0,0,True,LEADING-SIM-V0.1
S‑NOR054,16,0.9884,0,0.0098,0,0.9955,0,0,True,LEADING-SIM-V0.1
S‑NOR054,17,0.979,0,0.0029,0,0.9983,0,0,True,LEADING-SIM-V0.1
S‑NOR054,18,0.9859,0,0.0592,1,0.9962,1,0,True,LEADING-SIM-V0.1
S‑NOR054,19,0.9881,1,0.0163,1,0.9961,0,0,True,LEADING-SIM-V0.1
S‑NOR054,20,0.9884,0,0.0149,0,0.9963,0,0,True,LEADING-SIM-V0.1
S‑NOR054,21,0.9857,1,0.0116,0,0.9981,0,0,True,LEADING-SIM-V0.1
S‑NOR054,22,0.9911,0,0.0091,0,0.996,0,0,True,LEADING-SIM-V0.1
S‑NOR054,23,0.9816,0,0.0843,1,0.9975,0,0,True,LEADING-SIM-V0.1
S‑NOR054,24,0.9796,0,0.0184,1,0.9957,0,0,True,LEADING-SIM-V0.1
S‑NOR054,25,0.9753,1,0.0586,0,0.995,0,0,True,LEADING-SIM-V0.1
S‑NOR054,26,0.9857,0,0.0042,0,0.9968,0,0,True,LEADING-SIM-V0.1
S‑NOR054,27,0.9854,0,0.0057,0,0.9957,0,0,True,LEADING-SIM-V0.1
S‑NOR054,28,0.9747,0,0.0275,0,0.9993,0,0,True,LEADING-SIM-V0.1
S‑NOR054,29,0.995,0,0.0043,0,0.9993,0,0,True,LEADING-SIM-V0.1
S‑NOR054,30,0.9735,0,0.0373,0,0.9979,0,0,True,LEADING-SIM-V0.1
S‑NOR054,31,0.9876,0,0.0052,0,0.997,0,0,True,LEADING-SIM-V0.1
S‑NOR054,32,0.9823,0,0.003,0,1.0,0,0,True,LEADING-SIM-V0.1
S‑NOR054,33,0.9907,0,0.0478,0,0.9942,0,0,True,LEADING-SIM-V0.1
S‑NOR054,34,0.987,1,0.015,0,0.9972,1,0,True,LEADING-SIM-V0.1
S‑NOR054,35,0.9801,0,0.0131,0,0.9956,0,0,True,LEADING-SIM-V0.1
S‑NOR054,36,0.9771,0,0.0057,0,0.997,0,0,True,LEADING-SIM-V0.1
S‑NOR054,37,0.9936,0,0.0419,0,0.9943,0,0,True,LEADING-SIM-V0.1
S‑NOR054,38,0.9851,0,0.0295,0,1.0,0,0,True,LEADING-SIM-V0.1
S‑NOR054,39,0.9848,0,0.0089,0,1.0,0,0,True,LEADING-SIM-V0.1
S‑NOR054,40,0.9859,1,0.0139,0,0.9977,0,0,True,LEADING-SIM-V0.1
S‑NOR054,41,0.9859,0,0.0276,0,0.9975,0,0,True,LEADING-SIM-V0.1
S‑NOR054,42,0.9887,0,0.0137,0,0.9997,0,0,True,LEADING-SIM-V0.1
S‑NOR054,43,0.9799,1,0.053,0,0.9969,0,0,True,LEADING-SIM-V0.1
S‑NOR054,44,0.9892,0,0.0321,1,0.9967,0,0,True,LEADING-SIM-V0.1
S‑NOR054,45,0.9842,0,0.0741,0,1.0,0,0,True,LEADING-SIM-V0.1
S‑NOR054,46,0.9844,0,0.0603,1,0.9942,0,0,True,LEADING-SIM-V0.1
S‑NOR054,47,0.9829,0,0.0067,0,0.9945,0,0,True,LEADING-SIM-V0.1
S‑NOR054,48,0.9858,0,0.0852,0,0.9971,0,0,True,LEADING-SIM-V0.1
S‑NOR054,49,0.9894,0,0.0308,0,0.9995,0,0,True,LEADING-SIM-V0.1
S‑NOR054,50,0.9902,0,0.0053,1,0.9942,0,0,True,LEADING-SIM-V0.1
S‑NOR054,51,0.9972,0,0.0405,0,0.9971,0,0,True,LEADING-SIM-V0.1
S‑NOR054,52,0.9778,0,0.0026,1,0.9972,0,0,True,LEADING-SIM-V0.1
S‑NOR055,1,0.9943,0,0.1303,0,0.9959,0,0,True,LEADING-SIM-V0.1
S‑NOR055,2,0.9855,0,0.0468,0,0.9988,0,0,True,LEADING-SIM-V0.1
S‑NOR055,3,0.9776,0,0.0377,1,0.9981,0,0,True,LEADING-SIM-V0.1
S‑NOR055,4,0.9867,0,0.1413,0,0.9942,0,0,True,LEADING-SIM-V0.1
S‑NOR055,5,0.9902,0,0.0268,1,1.0,0,0,True,LEADING-SIM-V0.1
S‑NOR055,6,0.9855,0,0.0196,0,0.9973,0,0,True,LEADING-SIM-V0.1
S‑NOR055,7,0.9878,0,0.0285,0,0.9969,0,0,True,LEADING-SIM-V0.1
S‑NOR055,8,0.9834,0,0.0033,1,0.9992,0,0,True,LEADING-SIM-V0.1
S‑NOR055,9,0.9821,0,0.0188,0,1.0,0,0,True,LEADING-SIM-V0.1
S‑NOR055,10,0.989,0,0.06,0,0.9973,0,0,True,LEADING-SIM-V0.1
S‑NOR055,11,0.9844,0,0.0309,1,0.9955,0,0,True,LEADING-SIM-V0.1
S‑NOR055,12,0.9815,0,0.0272,1,0.9969,0,0,True,LEADING-SIM-V0.1
S‑NOR055,13,0.9896,0,0.0362,0,0.9975,0,0,True,LEADING-SIM-V0.1
S‑NOR055,14,0.9908,0,0.0313,0,0.999,0,0,True,LEADING-SIM-V0.1
S‑NOR055,15,0.9996,0,0.0069,0,0.9979,0,0,True,LEADING-SIM-V0.1
S‑NOR055,16,0.9838,0,0.0251,0,0.9965,0,0,True,LEADING-SIM-V0.1
S‑NOR055,17,0.9796,0,0.1283,0,0.997,0,0,True,LEADING-SIM-V0.1
S‑NOR055,18,0.9823,0,0.006,0,0.9999,0,0,True,LEADING-SIM-V0.1
S‑NOR055,19,0.9805,1,0.0173,0,0.9959,0,0,True,LEADING-SIM-V0.1
S‑NOR055,20,0.973,0,0.0883,0,0.9972,0,0,True,LEADING-SIM-V0.1
S‑NOR055,21,0.9906,0,0.0151,0,0.9968,0,0,True,LEADING-SIM-V0.1
S‑NOR055,22,0.9809,0,0.0095,1,0.9958,0,0,True,LEADING-SIM-V0.1
S‑NOR055,23,0.9859,0,0.0157,3,0.9986,0,0,True,LEADING-SIM-V0.1
S‑NOR055,24,0.9851,0,0.0632,0,0.9984,0,0,True,LEADING-SIM-V0.1
S‑NOR055,25,0.9904,0,0.1116,0,0.9982,0,0,True,LEADING-SIM-V0.1
S‑NOR055,26,0.9717,0,0.0426,0,0.9973,0,0,True,LEADING-SIM-V0.1
S‑NOR055,27,0.9814,0,0.0158,0,0.9992,0,0,True,LEADING-SIM-V0.1
S‑NOR055,28,0.9891,0,0.0138,0,0.9965,0,0,True,LEADING-SIM-V0.1
S‑NOR055,29,0.986,0,0.0682,1,0.9989,0,0,True,LEADING-SIM-V0.1
S‑NOR055,30,0.991,1,0.0258,0,0.9987,0,0,True,LEADING-SIM-V0.1
S‑NOR055,31,0.9742,0,0.0166,0,0.9972,0,0,True,LEADING-SIM-V0.1
S‑NOR055,32,0.9998,0,0.0171,0,1.0,0,0,True,LEADING-SIM-V0.1
S‑NOR055,33,0.9829,0,0.0291,0,0.9985,0,0,True,LEADING-SIM-V0.1
S‑NOR055,34,0.9787,1,0.0768,0,0.9989,0,0,True,LEADING-SIM-V0.1
S‑NOR055,35,0.9926,0,0.0219,0,0.9995,0,0,True,LEADING-SIM-V0.1
S‑NOR055,36,0.9838,0,0.0431,1,0.9962,0,0,True,LEADING-SIM-V0.1
S‑NOR055,37,0.9825,0,0.0155,0,0.9957,0,0,True,LEADING-SIM-V0.1
S‑NOR055,38,0.995,0,0.0144,1,0.9988,0,0,True,LEADING-SIM-V0.1
S‑NOR055,39,0.9818,0,0.0027,0,0.998,0,0,True,LEADING-SIM-V0.1
S‑NOR055,40,0.9879,0,0.018,1,0.9978,1,0,True,LEADING-SIM-V0.1
S‑NOR055,41,0.9873,0,0.0794,1,0.9987,1,0,True,LEADING-SIM-V0.1
S‑NOR055,42,0.9695,0,0.001,0,0.9977,0,0,True,LEADING-SIM-V0.1
S‑NOR055,43,0.9889,1,0.0263,0,0.9959,0,0,True,LEADING-SIM-V0.1
S‑NOR055,44,0.9839,0,0.031,0,0.9977,0,0,True,LEADING-SIM-V0.1
S‑NOR055,45,0.9868,0,0.0995,0,0.9941,0,0,True,LEADING-SIM-V0.1
S‑NOR055,46,0.9856,0,0.0375,0,0.9979,0,0,True,LEADING-SIM-V0.1
S‑NOR055,47,0.9922,0,0.0027,0,0.9965,0,0,True,LEADING-SIM-V0.1
S‑NOR055,48,0.9929,1,0.0035,1,0.9971,0,0,True,LEADING-SIM-V0.1
S‑NOR055,49,0.9841,0,0.1044,0,0.9992,0,0,True,LEADING-SIM-V0.1
S‑NOR055,50,0.976,0,0.0504,0,0.9963,0,0,True,LEADING-SIM-V0.1
S‑NOR055,51,0.9832,0,0.0196,0,0.9967,0,0,True,LEADING-SIM-V0.1
S‑NOR055,52,0.9929,0,0.0115,0,0.996,0,0,True,LEADING-SIM-V0.1
S‑NOR056,1,0.9857,0,0.044,0,0.9969,0,0,True,LEADING-SIM-V0.1
S‑NOR056,2,0.9856,0,0.0023,0,0.9985,0,0,True,LEADING-SIM-V0.1
S‑NOR056,3,0.9841,0,0.0571,0,0.9976,1,0,True,LEADING-SIM-V0.1
S‑NOR056,4,0.9846,1,0.0183,0,0.999,0,0,True,LEADING-SIM-V0.1
S‑NOR056,5,0.993,0,0.0459,0,0.9939,0,0,True,LEADING-SIM-V0.1
S‑NOR056,6,0.9878,1,0.0106,0,0.9995,0,0,True,LEADING-SIM-V0.1
S‑NOR056,7,0.9895,0,0.0084,0,0.9954,0,0,True,LEADING-SIM-V0.1
S‑NOR056,8,0.9858,2,0.0049,0,0.9968,0,0,True,LEADING-SIM-V0.1
S‑NOR056,9,0.9857,0,0.0535,0,0.9959,0,0,True,LEADING-SIM-V0.1
S‑NOR056,10,0.9877,0,0.0117,1,0.9993,0,0,True,LEADING-SIM-V0.1
S‑NOR056,11,0.9878,1,0.0699,1,0.9947,0,0,True,LEADING-SIM-V0.1
S‑NOR056,12,0.9812,2,0.0209,0,0.9968,0,0,True,LEADING-SIM-V0.1
S‑NOR056,13,0.9841,0,0.0266,1,0.9966,0,0,True,LEADING-SIM-V0.1
S‑NOR056,14,0.9954,0,0.0346,1,0.9998,0,0,True,LEADING-SIM-V0.1
S‑NOR056,15,1.0,0,0.0157,0,0.9949,0,0,True,LEADING-SIM-V0.1
S‑NOR056,16,0.9891,1,0.0914,0,0.9958,0,0,True,LEADING-SIM-V0.1
S‑NOR056,17,0.9867,2,0.049,1,0.9955,0,0,True,LEADING-SIM-V0.1
S‑NOR056,18,0.9858,0,0.0326,0,0.9973,0,0,True,LEADING-SIM-V0.1
S‑NOR056,19,0.99,0,0.0219,0,0.9981,0,0,True,LEADING-SIM-V0.1
S‑NOR056,20,0.9863,0,0.025,1,0.9985,0,0,True,LEADING-SIM-V0.1
S‑NOR056,21,0.9922,0,0.067,0,0.9994,0,0,True,LEADING-SIM-V0.1
S‑NOR056,22,0.9857,0,0.0528,1,1.0,0,0,True,LEADING-SIM-V0.1
S‑NOR056,23,0.979,0,0.0753,1,0.9985,0,0,True,LEADING-SIM-V0.1
S‑NOR056,24,0.9873,0,0.0535,0,0.9959,0,0,True,LEADING-SIM-V0.1
S‑NOR056,25,0.986,0,0.056,1,0.9998,0,0,True,LEADING-SIM-V0.1
S‑NOR056,26,0.9829,0,0.0453,1,0.9969,0,0,True,LEADING-SIM-V0.1
S‑NOR056,27,0.9862,0,0.016,2,0.9962,0,0,True,LEADING-SIM-V0.1
S‑NOR056,28,0.993,0,0.0081,0,0.9979,0,0,True,LEADING-SIM-V0.1
S‑NOR056,29,0.9822,0,0.0314,1,0.9965,0,0,True,LEADING-SIM-V0.1
S‑NOR056,30,0.9912,0,0.063,1,0.9948,0,0,True,LEADING-SIM-V0.1
S‑NOR056,31,1.0,0,0.0308,0,0.9959,0,0,True,LEADING-SIM-V0.1
S‑NOR056,32,0.9897,0,0.0332,0,0.9975,0,0,True,LEADING-SIM-V0.1
S‑NOR056,33,0.9726,0,0.0019,0,0.996,0,0,True,LEADING-SIM-V0.1
S‑NOR056,34,0.9988,0,0.0867,1,0.9982,1,0,True,LEADING-SIM-V0.1
S‑NOR056,35,0.9888,0,0.0325,0,0.9979,0,0,True,LEADING-SIM-V0.1
S‑NOR056,36,0.9847,0,0.073,0,0.9974,0,0,True,LEADING-SIM-V0.1
S‑NOR056,37,0.9916,0,0.078,0,0.9968,0,0,True,LEADING-SIM-V0.1
S‑NOR056,38,0.9849,0,0.0149,0,0.995,0,0,True,LEADING-SIM-V0.1
S‑NOR056,39,0.9877,0,0.0634,0,0.9978,0,0,True,LEADING-SIM-V0.1
S‑NOR056,40,0.9844,2,0.0517,1,0.9975,0,0,True,LEADING-SIM-V0.1
S‑NOR056,41,0.9845,0,0.032,0,0.9972,0,0,True,LEADING-SIM-V0.1
S‑NOR056,42,0.9964,0,0.0295,0,0.996,0,0,True,LEADING-SIM-V0.1
S‑NOR056,43,0.9936,0,0.015,0,0.9981,0,0,True,LEADING-SIM-V0.1
S‑NOR056,44,0.9864,0,0.0637,0,0.9956,0,0,True,LEADING-SIM-V0.1
S‑NOR056,45,0.9804,0,0.0428,0,0.9959,0,0,True,LEADING-SIM-V0.1
S‑NOR056,46,0.9843,0,0.0187,0,0.9994,0,0,True,LEADING-SIM-V0.1
S‑NOR056,47,0.9838,0,0.0113,1,0.9982,0,0,True,LEADING-SIM-V0.1
S‑NOR056,48,0.9791,0,0.0077,0,0.9956,0,0,True,LEADING-SIM-V0.1
S‑NOR056,49,0.993,0,0.0019,0,0.9967,0,0,True,LEADING-SIM-V0.1
S‑NOR056,50,0.9773,0,0.1069,0,0.9986,0,0,True,LEADING-SIM-V0.1
S‑NOR056,51,0.9812,0,0.0384,0,0.9987,0,0,True,LEADING-SIM-V0.1
S‑NOR056,52,0.9799,0,0.0718,1,0.9974,0,0,True,LEADING-SIM-V0.1
S‑NOR057,1,0.9866,0,0.013,0,0.9975,0,0,True,LEADING-SIM-V0.1
S‑NOR057,2,0.9837,0,0.039,0,0.9964,0,0,True,LEADING-SIM-V0.1
S‑NOR057,3,0.998,0,0.0453,0,0.9993,0,0,True,LEADING-SIM-V0.1
S‑NOR057,4,0.9827,0,0.0536,0,0.9967,0,0,True,LEADING-SIM-V0.1
S‑NOR057,5,0.9955,0,0.0036,1,0.9977,0,0,True,LEADING-SIM-V0.1
S‑NOR057,6,0.9814,0,0.0122,0,0.999,1,0,True,LEADING-SIM-V0.1
S‑NOR057,7,0.993,0,0.0317,0,0.9954,0,0,True,LEADING-SIM-V0.1
S‑NOR057,8,0.9903,0,0.0448,0,0.9943,0,0,True,LEADING-SIM-V0.1
S‑NOR057,9,0.981,1,0.0466,0,0.9965,0,0,True,LEADING-SIM-V0.1
S‑NOR057,10,0.9841,0,0.0675,0,0.9968,0,0,True,LEADING-SIM-V0.1
S‑NOR057,11,0.9791,0,0.0084,0,0.9968,0,0,True,LEADING-SIM-V0.1
S‑NOR057,12,0.9841,0,0.0439,0,0.9965,0,0,True,LEADING-SIM-V0.1
S‑NOR057,13,0.9745,0,0.0367,1,0.9967,0,0,True,LEADING-SIM-V0.1
S‑NOR057,14,0.9774,0,0.0425,0,0.9964,0,0,True,LEADING-SIM-V0.1
S‑NOR057,15,0.9864,0,0.0208,0,0.9966,0,0,True,LEADING-SIM-V0.1
S‑NOR057,16,0.9884,0,0.0133,1,0.9989,0,0,True,LEADING-SIM-V0.1
S‑NOR057,17,0.9749,1,0.0129,0,0.9981,0,0,True,LEADING-SIM-V0.1
S‑NOR057,18,0.9772,0,0.1271,1,0.9962,0,0,True,LEADING-SIM-V0.1
S‑NOR057,19,0.9907,0,0.0129,0,0.9952,0,0,True,LEADING-SIM-V0.1
S‑NOR057,20,0.9803,0,0.0309,0,0.9986,0,0,True,LEADING-SIM-V0.1
S‑NOR057,21,0.9892,0,0.0326,1,1.0,0,0,True,LEADING-SIM-V0.1
S‑NOR057,22,0.9808,0,0.0119,0,0.9961,0,0,True,LEADING-SIM-V0.1
S‑NOR057,23,0.9903,0,0.0133,0,0.9956,0,0,True,LEADING-SIM-V0.1
S‑NOR057,24,0.9863,0,0.0343,0,0.996,0,0,True,LEADING-SIM-V0.1
S‑NOR057,25,0.9777,0,0.0059,0,0.9975,0,0,True,LEADING-SIM-V0.1
S‑NOR057,26,0.9822,0,0.0758,1,0.9966,0,0,True,LEADING-SIM-V0.1
S‑NOR057,27,0.9821,0,0.0224,1,0.9951,0,0,True,LEADING-SIM-V0.1
S‑NOR057,28,0.9802,1,0.0608,0,0.9958,0,0,True,LEADING-SIM-V0.1
S‑NOR057,29,0.9987,0,0.0287,1,0.9952,0,0,True,LEADING-SIM-V0.1
S‑NOR057,30,0.9928,1,0.0327,2,0.9989,0,0,True,LEADING-SIM-V0.1
S‑NOR057,31,0.9778,1,0.0321,1,0.9954,0,0,True,LEADING-SIM-V0.1
S‑NOR057,32,0.9938,0,0.0052,0,0.9965,0,0,True,LEADING-SIM-V0.1
S‑NOR057,33,0.9843,0,0.0006,0,0.9969,0,0,True,LEADING-SIM-V0.1
S‑NOR057,34,0.9878,0,0.0423,1,0.9999,0,0,True,LEADING-SIM-V0.1
S‑NOR057,35,0.9896,0,0.017,1,0.9966,0,0,True,LEADING-SIM-V0.1
S‑NOR057,36,0.9831,0,0.0874,0,0.9962,0,0,True,LEADING-SIM-V0.1
S‑NOR057,37,0.9807,0,0.0852,1,0.9959,0,0,True,LEADING-SIM-V0.1
S‑NOR057,38,0.9823,0,0.0285,1,0.9952,0,0,True,LEADING-SIM-V0.1
S‑NOR057,39,0.9878,0,0.0055,0,0.9996,0,0,True,LEADING-SIM-V0.1
S‑NOR057,40,0.9854,0,0.0466,0,0.9959,0,0,True,LEADING-SIM-V0.1
S‑NOR057,41,0.9931,0,0.0657,0,0.9972,0,0,True,LEADING-SIM-V0.1
S‑NOR057,42,0.9901,3,0.0069,0,0.9963,0,0,True,LEADING-SIM-V0.1
S‑NOR057,43,0.9808,0,0.0122,0,0.9947,0,0,True,LEADING-SIM-V0.1
S‑NOR057,44,0.9938,0,0.0043,1,0.9992,0,0,True,LEADING-SIM-V0.1
S‑NOR057,45,0.9913,1,0.0026,0,0.9964,0,0,True,LEADING-SIM-V0.1
S‑NOR057,46,0.9754,0,0.0503,2,0.9986,0,0,True,LEADING-SIM-V0.1
S‑NOR057,47,0.9862,0,0.0092,1,0.9972,0,0,True,LEADING-SIM-V0.1
S‑NOR057,48,0.9947,2,0.0163,1,0.9977,0,0,True,LEADING-SIM-V0.1
S‑NOR057,49,0.9832,0,0.0148,0,0.9976,0,0,True,LEADING-SIM-V0.1
S‑NOR057,50,0.9853,0,0.0154,0,0.9964,0,0,True,LEADING-SIM-V0.1
S‑NOR057,51,0.9898,0,0.026,2,0.9965,0,0,True,LEADING-SIM-V0.1
S‑NOR057,52,0.9874,0,0.0352,1,0.9981,0,0,True,LEADING-SIM-V0.1
S‑NOR058,1,0.9889,0,0.0072,0,0.9958,0,0,True,LEADING-SIM-V0.1
S‑NOR058,2,0.9802,0,0.0015,1,0.9983,0,0,True,LEADING-SIM-V0.1
S‑NOR058,3,0.9834,0,0.0105,0,0.9963,0,0,True,LEADING-SIM-V0.1
S‑NOR058,4,0.9907,0,0.0582,1,0.9981,0,0,True,LEADING-SIM-V0.1
S‑NOR058,5,0.9809,0,0.0691,1,0.9962,0,0,True,LEADING-SIM-V0.1
S‑NOR058,6,0.9779,0,0.0542,0,0.9969,0,0,True,LEADING-SIM-V0.1
S‑NOR058,7,0.9846,1,0.057,1,0.9968,0,0,True,LEADING-SIM-V0.1
S‑NOR058,8,0.9835,0,0.0072,0,0.9938,0,0,True,LEADING-SIM-V0.1
S‑NOR058,9,0.9763,0,0.0135,1,0.9985,0,0,True,LEADING-SIM-V0.1
S‑NOR058,10,0.9729,0,0.0562,0,0.9993,0,0,True,LEADING-SIM-V0.1
S‑NOR058,11,0.9831,0,0.0331,0,0.9973,0,0,True,LEADING-SIM-V0.1
S‑NOR058,12,0.981,0,0.0213,0,0.9982,0,0,True,LEADING-SIM-V0.1
S‑NOR058,13,0.9764,0,0.0246,0,0.9991,0,0,True,LEADING-SIM-V0.1
S‑NOR058,14,0.9817,0,0.015,1,0.998,0,0,True,LEADING-SIM-V0.1
S‑NOR058,15,0.9829,0,0.0067,0,0.9984,0,0,True,LEADING-SIM-V0.1
S‑NOR058,16,0.9817,0,0.0103,1,1.0,0,0,True,LEADING-SIM-V0.1
S‑NOR058,17,0.9883,1,0.0092,1,0.9952,0,0,True,LEADING-SIM-V0.1
S‑NOR058,18,0.9881,0,0.0194,0,0.9945,0,0,True,LEADING-SIM-V0.1
S‑NOR058,19,0.9794,0,0.0336,0,0.999,0,0,True,LEADING-SIM-V0.1
S‑NOR058,20,0.986,0,0.0554,0,0.9951,0,0,True,LEADING-SIM-V0.1
S‑NOR058,21,0.9835,0,0.0644,0,0.9976,0,0,True,LEADING-SIM-V0.1
S‑NOR058,22,0.9773,0,0.0326,1,0.9952,0,0,True,LEADING-SIM-V0.1
S‑NOR058,23,0.9999,0,0.0245,0,0.9972,0,0,True,LEADING-SIM-V0.1
S‑NOR058,24,0.982,0,0.0234,0,0.995,0,0,True,LEADING-SIM-V0.1
S‑NOR058,25,0.9803,0,0.0144,1,0.9969,0,0,True,LEADING-SIM-V0.1
S‑NOR058,26,0.9968,0,0.0475,0,0.9967,0,0,True,LEADING-SIM-V0.1
S‑NOR058,27,0.985,0,0.0397,0,0.9984,0,0,True,LEADING-SIM-V0.1
S‑NOR058,28,0.9774,0,0.0223,1,0.9967,1,0,True,LEADING-SIM-V0.1
S‑NOR058,29,0.9768,0,0.0048,2,0.998,0,0,True,LEADING-SIM-V0.1
S‑NOR058,30,0.9876,1,0.0321,1,0.9971,1,0,True,LEADING-SIM-V0.1
S‑NOR058,31,0.9853,0,0.0576,0,0.9962,0,0,True,LEADING-SIM-V0.1
S‑NOR058,32,0.9831,0,0.0084,2,0.9932,0,0,True,LEADING-SIM-V0.1
S‑NOR058,33,0.9843,0,0.0394,0,1.0,0,0,True,LEADING-SIM-V0.1
S‑NOR058,34,0.9895,0,0.0159,1,0.9976,0,0,True,LEADING-SIM-V0.1
S‑NOR058,35,0.9852,0,0.0666,1,0.9962,0,0,True,LEADING-SIM-V0.1
S‑NOR058,36,0.9818,0,0.0333,0,0.9966,0,0,True,LEADING-SIM-V0.1
S‑NOR058,37,0.9821,0,0.0386,1,0.998,0,0,True,LEADING-SIM-V0.1
S‑NOR058,38,0.9845,0,0.1318,0,0.9989,0,0,True,LEADING-SIM-V0.1
S‑NOR058,39,0.9922,0,0.0009,1,0.9989,0,0,True,LEADING-SIM-V0.1
S‑NOR058,40,0.9862,0,0.146,0,0.9943,0,0,True,LEADING-SIM-V0.1
S‑NOR058,41,0.9945,1,0.0113,0,0.999,0,0,True,LEADING-SIM-V0.1
S‑NOR058,42,0.975,0,0.0284,0,0.9957,0,0,True,LEADING-SIM-V0.1
S‑NOR058,43,0.9798,0,0.0248,0,0.9964,0,0,True,LEADING-SIM-V0.1
S‑NOR058,44,0.9832,0,0.063,0,0.9981,0,0,True,LEADING-SIM-V0.1
S‑NOR058,45,0.9878,0,0.0249,0,0.9955,0,0,True,LEADING-SIM-V0.1
S‑NOR058,46,0.9784,0,0.0198,0,0.9958,0,0,True,LEADING-SIM-V0.1
S‑NOR058,47,0.9771,0,0.022,1,0.9985,0,0,True,LEADING-SIM-V0.1
S‑NOR058,48,0.9869,0,0.0847,0,0.9974,0,0,True,LEADING-SIM-V0.1
S‑NOR058,49,0.9947,0,0.0103,2,0.9942,0,0,True,LEADING-SIM-V0.1
S‑NOR058,50,0.9784,0,0.0166,2,0.9961,0,0,True,LEADING-SIM-V0.1
S‑NOR058,51,0.997,0,0.1085,0,0.9963,0,0,True,LEADING-SIM-V0.1
S‑NOR058,52,0.9931,0,0.0636,0,0.9964,0,0,True,LEADING-SIM-V0.1
S‑NOR059,1,0.98,0,0.0291,0,0.9977,0,0,True,LEADING-SIM-V0.1
S‑NOR059,2,0.992,0,0.0053,0,0.9981,0,0,True,LEADING-SIM-V0.1
S‑NOR059,3,0.9805,1,0.0508,0,0.9974,0,0,True,LEADING-SIM-V0.1
S‑NOR059,4,0.9816,0,0.0662,0,0.9971,0,0,True,LEADING-SIM-V0.1
S‑NOR059,5,0.9858,0,0.0048,0,0.9953,0,0,True,LEADING-SIM-V0.1
S‑NOR059,6,0.9799,0,0.0105,0,0.996,0,0,True,LEADING-SIM-V0.1
S‑NOR059,7,0.9841,0,0.0268,0,0.9964,0,0,True,LEADING-SIM-V0.1
S‑NOR059,8,0.9875,0,0.031,1,0.9994,0,0,True,LEADING-SIM-V0.1
S‑NOR059,9,0.9824,1,0.0571,1,0.9984,0,0,True,LEADING-SIM-V0.1
S‑NOR059,10,0.9869,1,0.0101,0,0.9954,0,0,True,LEADING-SIM-V0.1
S‑NOR059,11,0.9909,0,0.0123,0,0.9938,0,0,True,LEADING-SIM-V0.1
S‑NOR059,12,0.9769,0,0.0015,1,0.9972,0,0,True,LEADING-SIM-V0.1
S‑NOR059,13,0.985,0,0.0374,1,0.9964,0,0,True,LEADING-SIM-V0.1
S‑NOR059,14,0.9862,0,0.0084,0,0.9977,0,0,True,LEADING-SIM-V0.1
S‑NOR059,15,0.9855,0,0.09,0,1.0,0,0,True,LEADING-SIM-V0.1
S‑NOR059,16,0.9762,0,0.1418,1,0.9984,0,0,True,LEADING-SIM-V0.1
S‑NOR059,17,0.9854,0,0.0059,0,0.9981,0,0,True,LEADING-SIM-V0.1
S‑NOR059,18,0.9851,0,0.0497,0,0.9944,0,0,True,LEADING-SIM-V0.1
S‑NOR059,19,0.9834,0,0.0335,1,0.9966,0,0,True,LEADING-SIM-V0.1
S‑NOR059,20,0.976,0,0.1008,0,0.9963,1,0,True,LEADING-SIM-V0.1
S‑NOR059,21,0.9928,0,0.0328,0,0.9963,0,0,True,LEADING-SIM-V0.1
S‑NOR059,22,0.9839,0,0.0177,0,0.9961,0,0,True,LEADING-SIM-V0.1
S‑NOR059,23,0.9817,1,0.0129,0,0.9956,1,0,True,LEADING-SIM-V0.1
S‑NOR059,24,0.9898,0,0.0649,1,0.9977,0,1,True,LEADING-SIM-V0.1
S‑NOR059,25,0.9947,0,0.0104,1,0.9974,0,0,True,LEADING-SIM-V0.1
S‑NOR059,26,0.9849,0,0.0141,0,0.9999,0,0,True,LEADING-SIM-V0.1
S‑NOR059,27,0.9819,0,0.0597,1,0.9959,0,0,True,LEADING-SIM-V0.1
S‑NOR059,28,0.9947,0,0.0168,0,0.9979,0,0,True,LEADING-SIM-V0.1
